"chr" "gene" "dom" "subdom" "exon" "gene.dom" "gene.dom.subdom" "envarp" "envarpf" "envarpfr" "emutr" "envarpfc" "x"
"4877" "1" "COL9A2" "-" "-_0" "E19" "COL9A2:-" "COL9A2:-:-_0" 7 5 1 1.1325e-06 4 0.120141158371185
"4878" "1" "COL9A2" "-" "-_0" "E2" "COL9A2:-" "COL9A2:-:-_0" 1 0 0 2.5436e-06 0 -0.461697146578869
"4879" "1" "COL9A2" "-" "-_0" "E20" "COL9A2:-" "COL9A2:-:-_0" 1 0 0 4.9685e-07 0 -0.461697146578869
"4880" "1" "COL9A2" "-" "-_0" "E21" "COL9A2:-" "COL9A2:-:-_0" 2 1 1 9.3415e-07 0 -0.36472409575386
"4881" "1" "COL9A2" "-" "-_0" "E22" "COL9A2:-" "COL9A2:-:-_0" 4 4 3 7.3495e-07 1 -0.170777994103842
"4882" "1" "COL9A2" "-" "-_0" "E23" "COL9A2:-" "COL9A2:-:-_0" 1 0 0 7.5953e-07 0 -0.461697146578869
"4883" "1" "COL9A2" "-" "-_0" "E24" "COL9A2:-" "COL9A2:-:-_0" 2 2 2 1.1579e-06 0 -0.36472409575386
"4887" "1" "COL9A2" "-" "-_0" "E28" "COL9A2:-" "COL9A2:-:-_0" 1 0 0 3.8214e-06 0 -0.461697146578869
"4888" "1" "COL9A2" "-" "-_0" "E29" "COL9A2:-" "COL9A2:-:-_0" 5 2 1 1.1496e-06 1 -0.0738049432788328
"4889" "1" "COL9A2" "-" "-_0" "E3" "COL9A2:-" "COL9A2:-:-_0" 1 1 1 5.786e-07 0 -0.461697146578869
"4890" "1" "COL9A2" "-" "-_0" "E30" "COL9A2:-" "COL9A2:-:-_0" 5 3 2 3.9784e-06 1 -0.0738049432788328
"4891" "1" "COL9A2" "-" "-_0" "E31" "COL9A2:-" "COL9A2:-:-_0" 3 1 1 1.4561e-06 0 -0.267751044928851
"4892" "1" "COL9A2" "-" "-_0" "E32" "COL9A2:-" "COL9A2:-:-_0" 8 2 1 3.7567e-06 1 0.217114209196194
"4893" "1" "COL9A2" "-" "-_0" "E4" "COL9A2:-" "COL9A2:-:-_0" 5 3 3 1.2288e-06 0 -0.0738049432788328
"4895" "1" "COL9A2" "-" "-_0" "E6" "COL9A2:-" "COL9A2:-:-_0" 3 1 1 7.4995e-07 0 -0.267751044928851
"4897" "1" "COL9A2" "-" "-_0" "E8" "COL9A2:-" "COL9A2:-:-_0" 3 3 3 7.4938e-07 0 -0.267751044928851
"4898" "1" "COL9A2" "-" "-_0" "E9" "COL9A2:-" "COL9A2:-:-_0" 2 2 2 8.0288e-07 0 -0.36472409575386
"5532" "1" "CSRP1" "-" "-_0" "E5" "CSRP1:-" "CSRP1:-:-_0" 1 0 0 8.5439e-07 0 -0.461697146578869
"5533" "1" "CSRP1" "-" "-_1" "E2" "CSRP1:-" "CSRP1:-:-_1" 3 0 0 2.0758e-06 0 -0.267751044928851
"5534" "1" "CSRP1" "-" "-_1" "E3" "CSRP1:-" "CSRP1:-:-_1" 3 3 2 1.1356e-06 1 -0.267751044928851
"5536" "1" "CSRP1" "188787" "188787_0" "E3" "CSRP1:188787" "CSRP1:188787:188787_0" 2 1 1 9.6263e-07 0 -0.36472409575386
"5537" "1" "CSRP1" "188787" "188787_0" "E4" "CSRP1:188787" "CSRP1:188787:188787_0" 3 1 1 1.2988e-06 0 -0.267751044928851
"5539" "1" "CSRP1" "188787" "188787_1" "E1" "CSRP1:188787" "CSRP1:188787:188787_1" 6 4 3 1.4051e-06 1 0.0231681075461762
"5540" "1" "CSRP1" "188787" "188787_1" "E2" "CSRP1:188787" "CSRP1:188787:188787_1" 3 1 1 8.5948e-07 0 -0.267751044928851
"5847" "1" "DCAF8" "-" "-_0" "E11" "DCAF8:-" "DCAF8:-:-_0" 4 1 1 1.9611e-06 0 -0.170777994103842
"5848" "1" "DCAF8" "-" "-_0" "E12" "DCAF8:-" "DCAF8:-:-_0" 2 1 1 2.5014e-06 0 -0.36472409575386
"5850" "1" "DCAF8" "-" "-_1" "E2" "DCAF8:-" "DCAF8:-:-_1" 14 10 10 8.4883e-06 0 0.798952514146248
"5851" "1" "DCAF8" "238121" "238121_0" "E10" "DCAF8:238121" "DCAF8:238121:238121_0" 1 0 0 8.6118e-07 0 -0.461697146578869
"5852" "1" "DCAF8" "238121" "238121_0" "E2" "DCAF8:238121" "DCAF8:238121:238121_0" 4 1 1 2.6147e-06 0 -0.170777994103842
"5853" "1" "DCAF8" "238121" "238121_0" "E3" "DCAF8:238121" "DCAF8:238121:238121_0" 3 0 0 2.4715e-06 0 -0.267751044928851
"5854" "1" "DCAF8" "238121" "238121_0" "E4" "DCAF8:238121" "DCAF8:238121:238121_0" 2 1 1 1.6536e-06 0 -0.36472409575386
"5855" "1" "DCAF8" "238121" "238121_0" "E5" "DCAF8:238121" "DCAF8:238121:238121_0" 1 0 0 1.517e-06 0 -0.461697146578869
"5856" "1" "DCAF8" "238121" "238121_0" "E6" "DCAF8:238121" "DCAF8:238121:238121_0" 1 1 1 7.2761e-07 0 -0.461697146578869
"5857" "1" "DCAF8" "238121" "238121_0" "E7" "DCAF8:238121" "DCAF8:238121:238121_0" 1 0 0 1.0091e-06 0 -0.461697146578869
"5858" "1" "DCAF8" "238121" "238121_0" "E8" "DCAF8:238121" "DCAF8:238121:238121_0" 3 1 1 1.1542e-06 0 -0.267751044928851
"5859" "1" "DCAF8" "238121" "238121_0" "E9" "DCAF8:238121" "DCAF8:238121:238121_0" 2 2 2 1.9354e-06 0 -0.36472409575386
"6226" "1" "DISC1" "-" "-_0" "E2" "DISC1:-" "DISC1:-:-_0" 45 37 33 1.6813e-05 4 3.80511708972153
"6227" "1" "DISC1" "-" "-_0" "E3" "DISC1:-" "DISC1:-:-_0" 1 1 1 6.8273e-07 0 -0.461697146578869
"6228" "1" "DISC1" "-" "-_0" "E4" "DISC1:-" "DISC1:-:-_0" 4 4 4 2.1008e-06 0 -0.170777994103842
"6229" "1" "DISC1" "-" "-_0" "E5" "DISC1:-" "DISC1:-:-_0" 12 6 4 2.2958e-06 2 0.60500641249623
"6230" "1" "DISC1" "-" "-_0" "E6" "DISC1:-" "DISC1:-:-_0" 10 6 6 3.1117e-06 0 0.411060310846212
"6232" "1" "DISC1" "-" "-_0" "E8" "DISC1:-" "DISC1:-:-_0" 1 1 1 1.2591e-06 0 -0.461697146578869
"6233" "1" "DISC1" "-" "-_0" "E9" "DISC1:-" "DISC1:-:-_0" 6 4 3 2.2383e-06 1 0.0231681075461762
"6366" "1" "DNALI1" "-" "-_0" "E1" "DNALI1:-" "DNALI1:-:-_0" 9 4 4 3.2186e-06 0 0.314087260021203
"6367" "1" "DNALI1" "-" "-_0" "E2" "DNALI1:-" "DNALI1:-:-_0" 5 3 1 1.7022e-06 2 -0.0738049432788328
"6368" "1" "DNALI1" "-" "-_0" "E3" "DNALI1:-" "DNALI1:-:-_0" 3 3 3 2.5937e-06 0 -0.267751044928851
"6369" "1" "DNALI1" "-" "-_0" "E4" "DNALI1:-" "DNALI1:-:-_0" 10 7 6 3.7052e-06 1 0.411060310846212
"6370" "1" "DNALI1" "-" "-_0" "E5" "DNALI1:-" "DNALI1:-:-_0" 17 11 9 2.8007e-06 2 1.08987166662128
"6371" "1" "DNALI1" "-" "-_0" "E6" "DNALI1:-" "DNALI1:-:-_0" 1 0 0 3.7281e-07 0 -0.461697146578869
"6584" "1" "DUSP27" "-" "-_0" "E1" "DUSP27:-" "DUSP27:-:-_0" 6 5 5 2.2406e-06 0 0.0231681075461762
"6585" "1" "DUSP27" "-" "-_0" "E2" "DUSP27:-" "DUSP27:-:-_0" 4 3 3 1.1393e-06 0 -0.170777994103842
"6586" "1" "DUSP27" "-" "-_0" "E3" "DUSP27:-" "DUSP27:-:-_0" 15 8 7 3.5191e-06 1 0.895925564971258
"6587" "1" "DUSP27" "-" "-_1" "E5" "DUSP27:-" "DUSP27:-:-_1" 131 93 76 4.2952e-05 17 12.1447994606723
"6589" "1" "DUSP27" "238073" "238073_0" "E4" "DUSP27:238073" "DUSP27:238073:238073_0" 8 4 4 3.5719e-06 0 0.217114209196194
"6590" "1" "DUSP27" "238073" "238073_0" "E5" "DUSP27:238073" "DUSP27:238073:238073_0" 11 8 7 2.7361e-06 1 0.508033361671221
"6685" "1" "EDEM3" "-" "-_0" "E19" "EDEM3:-" "EDEM3:-:-_0" 3 1 1 3.4723e-07 0 -0.267751044928851
"6686" "1" "EDEM3" "-" "-_0" "E20" "EDEM3:-" "EDEM3:-:-_0" 10 6 4 4.0737e-06 2 0.411060310846212
"6687" "1" "EDEM3" "-" "-_1" "E14" "EDEM3:-" "EDEM3:-:-_1" 3 2 2 3.9293e-07 0 -0.267751044928851
"6688" "1" "EDEM3" "-" "-_1" "E15" "EDEM3:-" "EDEM3:-:-_1" 10 6 6 2.0999e-06 0 0.411060310846212
"6689" "1" "EDEM3" "-" "-_1" "E16" "EDEM3:-" "EDEM3:-:-_1" 3 3 3 1.5444e-06 0 -0.267751044928851
"6690" "1" "EDEM3" "-" "-_1" "E17" "EDEM3:-" "EDEM3:-:-_1" 6 4 4 1.9972e-06 0 0.0231681075461762
"6691" "1" "EDEM3" "-" "-_2" "E1" "EDEM3:-" "EDEM3:-:-_2" 3 1 1 4.9057e-06 0 -0.267751044928851
"6693" "1" "EDEM3" "239041" "239041_0" "E17" "EDEM3:239041" "EDEM3:239041:239041_0" 1 0 0 4.8675e-07 0 -0.461697146578869
"6694" "1" "EDEM3" "239041" "239041_0" "E18" "EDEM3:239041" "EDEM3:239041:239041_0" 5 4 4 2.084e-06 0 -0.0738049432788328
"6695" "1" "EDEM3" "239041" "239041_0" "E19" "EDEM3:239041" "EDEM3:239041:239041_0" 7 4 3 1.937e-06 1 0.120141158371185
"6696" "1" "EDEM3" "240427" "240427_0" "E10" "EDEM3:240427" "EDEM3:240427:240427_0" 1 0 0 1.5242e-06 0 -0.461697146578869
"6697" "1" "EDEM3" "240427" "240427_0" "E11" "EDEM3:240427" "EDEM3:240427:240427_0" 2 2 2 8.696e-07 0 -0.36472409575386
"6699" "1" "EDEM3" "240427" "240427_0" "E13" "EDEM3:240427" "EDEM3:240427:240427_0" 5 4 4 1.6363e-06 0 -0.0738049432788328
"6700" "1" "EDEM3" "240427" "240427_0" "E14" "EDEM3:240427" "EDEM3:240427:240427_0" 3 1 1 1.212e-06 0 -0.267751044928851
"6702" "1" "EDEM3" "240427" "240427_0" "E3" "EDEM3:240427" "EDEM3:240427:240427_0" 2 1 1 1.7639e-06 0 -0.36472409575386
"6704" "1" "EDEM3" "240427" "240427_0" "E5" "EDEM3:240427" "EDEM3:240427:240427_0" 4 1 1 1.4374e-06 0 -0.170777994103842
"6705" "1" "EDEM3" "240427" "240427_0" "E6" "EDEM3:240427" "EDEM3:240427:240427_0" 4 2 1 1.7673e-06 1 -0.170777994103842
"6706" "1" "EDEM3" "240427" "240427_0" "E7" "EDEM3:240427" "EDEM3:240427:240427_0" 8 7 7 1.652e-06 0 0.217114209196194
"6707" "1" "EDEM3" "240427" "240427_0" "E8" "EDEM3:240427" "EDEM3:240427:240427_0" 2 1 1 1.585e-06 0 -0.36472409575386
"6708" "1" "EDEM3" "240427" "240427_0" "E9" "EDEM3:240427" "EDEM3:240427:240427_0" 1 1 1 9.9205e-07 0 -0.461697146578869
"6969" "1" "ENO1" "-" "-_0" "E11" "ENO1:-" "ENO1:-:-_0" 4 2 2 7.4999e-07 0 -0.170777994103842
"6971" "1" "ENO1" "239429" "239429_0" "E1" "ENO1:239429" "ENO1:239429:239429_0" 2 2 2 1.053e-06 0 -0.36472409575386
"6974" "1" "ENO1" "239429" "239429_0" "E2" "ENO1:239429" "ENO1:239429:239429_0" 6 6 6 1.3654e-06 0 0.0231681075461762
"6975" "1" "ENO1" "239429" "239429_0" "E3" "ENO1:239429" "ENO1:239429:239429_0" 3 2 2 7.836e-07 0 -0.267751044928851
"6977" "1" "ENO1" "239429" "239429_0" "E5" "ENO1:239429" "ENO1:239429:239429_0" 4 2 2 2.7058e-06 0 -0.170777994103842
"6978" "1" "ENO1" "239429" "239429_0" "E6" "ENO1:239429" "ENO1:239429:239429_0" 4 3 2 3.2567e-06 1 -0.170777994103842
"6979" "1" "ENO1" "239429" "239429_0" "E7" "ENO1:239429" "ENO1:239429:239429_0" 6 3 2 3.1549e-06 1 0.0231681075461762
"6980" "1" "ENO1" "239429" "239429_0" "E8" "ENO1:239429" "ENO1:239429:239429_0" 7 3 3 3.2179e-06 0 0.120141158371185
"6981" "1" "ENO1" "239429" "239429_0" "E9" "ENO1:239429" "ENO1:239429:239429_0" 3 3 3 1.9226e-06 0 -0.267751044928851
"7096" "1" "EPHB2" "-" "-_1" "E3" "EPHB2:-" "EPHB2:-:-_1" 8 2 2 4.0669e-06 0 0.217114209196194
"7101" "1" "EPHB2" "-" "-_4" "E10" "EPHB2:-" "EPHB2:-:-_4" 2 0 0 1.5385e-06 0 -0.36472409575386
"7103" "1" "EPHB2" "-" "-_4" "E8" "EPHB2:-" "EPHB2:-:-_4" 4 1 1 2.1933e-06 0 -0.170777994103842
"7104" "1" "EPHB2" "-" "-_4" "E9" "EPHB2:-" "EPHB2:-:-_4" 5 3 3 1.4837e-06 0 -0.0738049432788328
"7106" "1" "EPHB2" "-" "-_5" "E15" "EPHB2:-" "EPHB2:-:-_5" 1 1 1 8.7383e-07 0 -0.461697146578869
"7108" "1" "EPHB2" "173638" "173638_0" "E10" "EPHB2:173638" "EPHB2:173638:173638_0" 2 1 1 6.0264e-07 0 -0.36472409575386
"7109" "1" "EPHB2" "173638" "173638_0" "E11" "EPHB2:173638" "EPHB2:173638:173638_0" 9 6 4 4.7422e-06 2 0.314087260021203
"7110" "1" "EPHB2" "173638" "173638_0" "E12" "EPHB2:173638" "EPHB2:173638:173638_0" 9 3 3 3.9838e-06 0 0.314087260021203
"7111" "1" "EPHB2" "173638" "173638_0" "E13" "EPHB2:173638" "EPHB2:173638:173638_0" 9 5 5 2.9309e-06 0 0.314087260021203
"7112" "1" "EPHB2" "173638" "173638_0" "E14" "EPHB2:173638" "EPHB2:173638:173638_0" 6 3 3 3.0168e-06 0 0.0231681075461762
"7113" "1" "EPHB2" "188951" "188951_0" "E15" "EPHB2:188951" "EPHB2:188951:188951_0" 6 1 1 2.6201e-06 0 0.0231681075461762
"7114" "1" "EPHB2" "188951" "188951_0" "E16" "EPHB2:188951" "EPHB2:188951:188951_0" 3 3 3 1.4584e-06 0 -0.267751044928851
"7116" "1" "EPHB2" "198445" "198445_0" "E2" "EPHB2:198445" "EPHB2:198445:198445_0" 3 2 2 1.0538e-06 0 -0.267751044928851
"7117" "1" "EPHB2" "198445" "198445_0" "E3" "EPHB2:198445" "EPHB2:198445:198445_0" 16 7 7 1.0444e-05 0 0.992898615796266
"7118" "1" "EPHB2" "238020" "238020_0" "E5" "EPHB2:238020" "EPHB2:238020:238020_0" 12 7 6 7.0308e-06 1 0.60500641249623
"7119" "1" "EPHB2" "238020" "238020_1" "E6" "EPHB2:238020" "EPHB2:238020:238020_1" 7 5 5 2.4837e-06 0 0.120141158371185
"7120" "1" "EPHB2" "238020" "238020_1" "E7" "EPHB2:238020" "EPHB2:238020:238020_1" 9 3 3 3.7328e-06 0 0.314087260021203
"7121" "1" "EPHB2" "238109" "238109_0" "E3" "EPHB2:238109" "EPHB2:238109:238109_0" 2 2 2 1.1906e-06 0 -0.36472409575386
"7122" "1" "EPHB2" "238109" "238109_0" "E4" "EPHB2:238109" "EPHB2:238109:238109_0" 6 4 3 2.0721e-06 1 0.0231681075461762
"7523" "1" "FAAH" "-" "-_1" "E10" "FAAH:-" "FAAH:-:-_1" 3 1 1 1.2173e-06 0 -0.267751044928851
"7524" "1" "FAAH" "-" "-_1" "E11" "FAAH:-" "FAAH:-:-_1" 1 0 0 5.7635e-07 0 -0.461697146578869
"7525" "1" "FAAH" "-" "-_1" "E12" "FAAH:-" "FAAH:-:-_1" 4 2 2 8.9115e-07 0 -0.170777994103842
"7526" "1" "FAAH" "-" "-_1" "E13" "FAAH:-" "FAAH:-:-_1" 3 2 2 1.7787e-06 0 -0.267751044928851
"7527" "1" "FAAH" "-" "-_1" "E14" "FAAH:-" "FAAH:-:-_1" 5 4 4 2.2016e-06 0 -0.0738049432788328
"7528" "1" "FAAH" "-" "-_1" "E15" "FAAH:-" "FAAH:-:-_1" 4 1 1 2.2825e-06 0 -0.170777994103842
"7529" "1" "FAAH" "-" "-_1" "E9" "FAAH:-" "FAAH:-:-_1" 3 2 2 6.909e-07 0 -0.267751044928851
"7530" "1" "FAAH" "232842" "232842_0" "E2" "FAAH:232842" "FAAH:232842:232842_0" 1 0 0 7.4823e-07 0 -0.461697146578869
"7531" "1" "FAAH" "232842" "232842_0" "E3" "FAAH:232842" "FAAH:232842:232842_0" 6 4 3 1.6225e-06 1 0.0231681075461762
"7532" "1" "FAAH" "232842" "232842_0" "E4" "FAAH:232842" "FAAH:232842:232842_0" 1 1 1 2.7723e-06 0 -0.461697146578869
"7533" "1" "FAAH" "232842" "232842_0" "E5" "FAAH:232842" "FAAH:232842:232842_0" 6 5 5 3.4751e-06 0 0.0231681075461762
"7534" "1" "FAAH" "232842" "232842_0" "E6" "FAAH:232842" "FAAH:232842:232842_0" 3 1 1 4.4418e-07 0 -0.267751044928851
"7535" "1" "FAAH" "232842" "232842_0" "E7" "FAAH:232842" "FAAH:232842:232842_0" 5 4 3 2.4973e-06 1 -0.0738049432788328
"7536" "1" "FAAH" "232842" "232842_0" "E8" "FAAH:232842" "FAAH:232842:232842_0" 6 4 4 2.5413e-06 0 0.0231681075461762
"7537" "1" "FAAH" "232842" "232842_0" "E9" "FAAH:232842" "FAAH:232842:232842_0" 1 1 1 3.673e-07 0 -0.461697146578869
"7629" "1" "FAM163A" "-" "-_0" "E1" "FAM163A:-" "FAM163A:-:-_0" 5 2 2 1.9408e-06 0 -0.0738049432788328
"7630" "1" "FAM163A" "-" "-_0" "E2" "FAM163A:-" "FAM163A:-:-_0" 17 12 10 7.5847e-06 2 1.08987166662128
"7716" "1" "FAM72B" "-" "-_0" "E3" "FAM72B:-" "FAM72B:-:-_0" 10 10 8 1.5348e-06 2 0.411060310846212
"7717" "1" "FAM72B" "-" "-_0" "E4" "FAM72B:-" "FAM72B:-:-_0" 3 2 0 9.767e-07 2 -0.267751044928851
"8025" "1" "FCRLA" "-" "-_0" "E1" "FCRLA:-" "FCRLA:-:-_0" 6 5 3 1.4223e-06 2 0.0231681075461762
"8027" "1" "FCRLA" "-" "-_0" "E3" "FCRLA:-" "FCRLA:-:-_0" 5 4 4 1.9865e-06 0 -0.0738049432788328
"8030" "1" "FCRLA" "-" "-_1" "E5" "FCRLA:-" "FCRLA:-:-_1" 1 1 1 4.4451e-07 0 -0.461697146578869
"8031" "1" "FCRLA" "-" "-_2" "E5" "FCRLA:-" "FCRLA:-:-_2" 2 2 2 6.5043e-07 0 -0.36472409575386
"8032" "1" "FCRLA" "-" "-_2" "E6" "FCRLA:-" "FCRLA:-:-_2" 8 4 3 3.7851e-06 1 0.217114209196194
"8033" "1" "FCRLA" "143230" "143230_0" "E4" "FCRLA:143230" "FCRLA:143230:143230_0" 16 14 13 3.6702e-06 1 0.992898615796266
"8034" "1" "FCRLA" "143230" "143230_1" "E5" "FCRLA:143230" "FCRLA:143230:143230_1" 15 11 9 2.3574e-06 2 0.895925564971258
"8075" "1" "FGR" "-" "-_0" "E11" "FGR:-" "FGR:-:-_0" 3 3 3 8.4427e-07 0 -0.267751044928851
"8076" "1" "FGR" "-" "-_1" "E6" "FGR:-" "FGR:-:-_1" 1 0 0 1.0659e-06 0 -0.461697146578869
"8078" "1" "FGR" "-" "-_3" "E1" "FGR:-" "FGR:-:-_3" 8 3 3 3.2228e-06 0 0.217114209196194
"8080" "1" "FGR" "173626" "173626_0" "E10" "FGR:173626" "FGR:173626:173626_0" 3 1 1 1.7681e-06 0 -0.267751044928851
"8081" "1" "FGR" "173626" "173626_0" "E11" "FGR:173626" "FGR:173626:173626_0" 6 5 5 2.9164e-06 0 0.0231681075461762
"8083" "1" "FGR" "173626" "173626_0" "E7" "FGR:173626" "FGR:173626:173626_0" 3 2 2 4.7476e-06 0 -0.267751044928851
"8084" "1" "FGR" "173626" "173626_0" "E8" "FGR:173626" "FGR:173626:173626_0" 3 0 0 8.1015e-07 0 -0.267751044928851
"8085" "1" "FGR" "173626" "173626_0" "E9" "FGR:173626" "FGR:173626:173626_0" 5 3 3 3.2876e-06 0 -0.0738049432788328
"8087" "1" "FGR" "198230" "198230_0" "E4" "FGR:198230" "FGR:198230:198230_0" 2 1 1 1.3844e-06 0 -0.36472409575386
"8088" "1" "FGR" "198230" "198230_0" "E5" "FGR:198230" "FGR:198230:198230_0" 5 1 1 2.7045e-06 0 -0.0738049432788328
"8089" "1" "FGR" "198230" "198230_0" "E6" "FGR:198230" "FGR:198230:198230_0" 5 1 1 9.5127e-07 0 -0.0738049432788328
"8090" "1" "FGR" "212940" "212940_0" "E2" "FGR:212940" "FGR:212940:212940_0" 3 2 2 1.4091e-06 0 -0.267751044928851
"8091" "1" "FGR" "212940" "212940_0" "E3" "FGR:212940" "FGR:212940:212940_0" 2 1 1 1.4165e-06 0 -0.36472409575386
"8200" "1" "FMO5" "-" "-_0" "E1" "FMO5:-" "FMO5:-:-_0" 4 3 3 1.8802e-06 0 -0.170777994103842
"8201" "1" "FMO5" "-" "-_0" "E2" "FMO5:-" "FMO5:-:-_0" 4 3 2 2.0834e-06 1 -0.170777994103842
"8202" "1" "FMO5" "-" "-_0" "E3" "FMO5:-" "FMO5:-:-_0" 4 4 4 1.6818e-06 0 -0.170777994103842
"8203" "1" "FMO5" "-" "-_0" "E4" "FMO5:-" "FMO5:-:-_0" 3 3 2 1.5844e-06 1 -0.267751044928851
"8204" "1" "FMO5" "-" "-_0" "E5" "FMO5:-" "FMO5:-:-_0" 7 5 5 2.5857e-06 0 0.120141158371185
"8205" "1" "FMO5" "-" "-_0" "E6" "FMO5:-" "FMO5:-:-_0" 20 15 13 4.5648e-06 2 1.3807908190963
"8207" "1" "FMO5" "-" "-_0" "E8" "FMO5:-" "FMO5:-:-_0" 16 13 12 4.3434e-06 1 0.992898615796266
"8270" "1" "FOXJ3" "-" "-_0" "E10" "FOXJ3:-" "FOXJ3:-:-_0" 3 2 2 2.1435e-06 0 -0.267751044928851
"8271" "1" "FOXJ3" "-" "-_0" "E11" "FOXJ3:-" "FOXJ3:-:-_0" 3 1 1 1.3411e-06 0 -0.267751044928851
"8272" "1" "FOXJ3" "-" "-_0" "E12" "FOXJ3:-" "FOXJ3:-:-_0" 2 1 1 1.6224e-06 0 -0.36472409575386
"8273" "1" "FOXJ3" "-" "-_0" "E4" "FOXJ3:-" "FOXJ3:-:-_0" 2 1 0 1.3639e-06 1 -0.36472409575386
"8274" "1" "FOXJ3" "-" "-_0" "E5" "FOXJ3:-" "FOXJ3:-:-_0" 3 2 2 1.2085e-06 0 -0.267751044928851
"8275" "1" "FOXJ3" "-" "-_0" "E6" "FOXJ3:-" "FOXJ3:-:-_0" 5 4 4 1.762e-06 0 -0.0738049432788328
"8276" "1" "FOXJ3" "-" "-_0" "E7" "FOXJ3:-" "FOXJ3:-:-_0" 5 2 1 1.8608e-06 1 -0.0738049432788328
"8277" "1" "FOXJ3" "-" "-_0" "E8" "FOXJ3:-" "FOXJ3:-:-_0" 19 11 8 6.0734e-06 3 1.28381776827129
"8278" "1" "FOXJ3" "-" "-_0" "E9" "FOXJ3:-" "FOXJ3:-:-_0" 2 1 1 1.3514e-06 0 -0.36472409575386
"8280" "1" "FOXJ3" "-" "-_1" "E2" "FOXJ3:-" "FOXJ3:-:-_1" 3 0 0 2.1655e-06 0 -0.267751044928851
"8281" "1" "FOXJ3" "238016" "238016_0" "E2" "FOXJ3:238016" "FOXJ3:238016:238016_0" 1 0 0 1.4156e-06 0 -0.461697146578869
"8282" "1" "FOXJ3" "238016" "238016_0" "E3" "FOXJ3:238016" "FOXJ3:238016:238016_0" 1 1 1 1.1077e-06 0 -0.461697146578869
"8586" "1" "GIPC2" "-" "-_0" "E1" "GIPC2:-" "GIPC2:-:-_0" 7 3 3 7.5466e-06 0 0.120141158371185
"8587" "1" "GIPC2" "-" "-_0" "E2" "GIPC2:-" "GIPC2:-:-_0" 3 2 2 1.1036e-06 0 -0.267751044928851
"8588" "1" "GIPC2" "-" "-_1" "E3" "GIPC2:-" "GIPC2:-:-_1" 2 2 2 6.4484e-07 0 -0.36472409575386
"8589" "1" "GIPC2" "-" "-_1" "E4" "GIPC2:-" "GIPC2:-:-_1" 5 5 4 1.4069e-06 1 -0.0738049432788328
"8591" "1" "GIPC2" "-" "-_1" "E6" "GIPC2:-" "GIPC2:-:-_1" 7 3 3 2.2623e-06 0 0.120141158371185
"8592" "1" "GIPC2" "238492" "238492_0" "E2" "GIPC2:238492" "GIPC2:238492:238492_0" 5 4 4 9.3882e-07 0 -0.0738049432788328
"8593" "1" "GIPC2" "238492" "238492_0" "E3" "GIPC2:238492" "GIPC2:238492:238492_0" 5 4 4 1.3649e-06 0 -0.0738049432788328
"8604" "1" "GJA8" "-" "-_0" "E1" "GJA8:-" "GJA8:-:-_0" 1 0 0 1.5966e-07 0 -0.461697146578869
"8605" "1" "GJA8" "-" "-_1" "E1" "GJA8:-" "GJA8:-:-_1" 8 6 6 3.147e-06 0 0.217114209196194
"8606" "1" "GJA8" "-" "-_2" "E1" "GJA8:-" "GJA8:-:-_2" 3 2 1 1.1772e-06 1 -0.267751044928851
"8607" "1" "GJA8" "-" "-_3" "E1" "GJA8:-" "GJA8:-:-_3" 19 13 13 5.6506e-06 0 1.28381776827129
"8608" "1" "GJA8" "143818" "143818_0" "E1" "GJA8:143818" "GJA8:143818:143818_0" 9 6 6 7.8472e-06 0 0.314087260021203
"8609" "1" "GJA8" "146252" "146252_0" "E1" "GJA8:146252" "GJA8:146252:146252_0" 4 3 2 2.762e-06 1 -0.170777994103842
"8610" "1" "GJA8" "151113" "151113_0" "E1" "GJA8:151113" "GJA8:151113:151113_0" 6 4 3 3.8927e-06 1 0.0231681075461762
"8676" "1" "GMEB1" "-" "-_0" "E1" "GMEB1:-" "GMEB1:-:-_0" 5 3 2 1.3432e-06 1 -0.0738049432788328
"8677" "1" "GMEB1" "-" "-_0" "E2" "GMEB1:-" "GMEB1:-:-_0" 4 2 2 1.8436e-06 0 -0.170777994103842
"8678" "1" "GMEB1" "-" "-_0" "E3" "GMEB1:-" "GMEB1:-:-_0" 1 1 1 4.3265e-07 0 -0.461697146578869
"8679" "1" "GMEB1" "-" "-_1" "E5" "GMEB1:-" "GMEB1:-:-_1" 3 2 2 1.4976e-06 0 -0.267751044928851
"8680" "1" "GMEB1" "-" "-_1" "E6" "GMEB1:-" "GMEB1:-:-_1" 4 3 3 1.9248e-06 0 -0.170777994103842
"8681" "1" "GMEB1" "-" "-_1" "E7" "GMEB1:-" "GMEB1:-:-_1" 1 1 1 1.5853e-06 0 -0.461697146578869
"8682" "1" "GMEB1" "-" "-_1" "E8" "GMEB1:-" "GMEB1:-:-_1" 3 2 2 1.2565e-06 0 -0.267751044928851
"8683" "1" "GMEB1" "-" "-_1" "E9" "GMEB1:-" "GMEB1:-:-_1" 16 9 9 8.8037e-06 0 0.992898615796266
"8684" "1" "GMEB1" "128554" "128554_0" "E3" "GMEB1:128554" "GMEB1:128554:128554_0" 2 2 2 1.0897e-06 0 -0.36472409575386
"8685" "1" "GMEB1" "128554" "128554_0" "E4" "GMEB1:128554" "GMEB1:128554:128554_0" 1 1 1 1.2376e-06 0 -0.461697146578869
